INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230321_203402.wav,597.844,2023-03-21,20:34:02,20,2023-03-21,08:34:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,80l49ji7N5OjT6WItxG5iQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230316_063202.wav,597.844,2023-03-16,06:32:02,6,2023-03-15,18:32:02,18,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,u6B/jTkvc/SDw1us5SJJ0g==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230328_213702.wav,597.844,2023-03-28,21:37:02,21,2023-03-28,09:37:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,DT+mQbql8QTbFZnz+sW7KQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230404_015802.wav,597.844,2023-04-04,01:58:02,1,2023-04-03,13:58:02,13,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,ovSemwuHqWI10bvu9Jg6/g==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230322_024402.wav,597.844,2023-03-22,02:44:02,2,2023-03-21,14:44:02,14,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,wF6VzEo1b3OYHqQH3baomQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230325_165100.wav,599.846,2023-03-25,16:51:00,16,2023-03-25,04:51:00,4,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,ktNayNBIzZ4/sCkqXHX7dg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230329_005702.wav,597.844,2023-03-29,00:57:02,0,2023-03-28,12:57:02,12,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,/aBzoBjlG6AI+Y/OE65Lnw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230403_192802.wav,597.844,2023-04-03,19:28:02,19,2023-04-03,07:28:02,7,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,JGi81Orm7VD0hpgRiMrqfA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230321_204402.wav,597.844,2023-03-21,20:44:02,20,2023-03-21,08:44:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,7mIl1P+bdF9+CMJq1H0TDQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230316_064202.wav,597.844,2023-03-16,06:42:02,6,2023-03-15,18:42:02,18,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,ZJH8RqGOq1e1HpNfIILO7g==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230328_214702.wav,597.844,2023-03-28,21:47:02,21,2023-03-28,09:47:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,7kuaN4o7n7rUWQkPY0SPeg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230404_020802.wav,597.844,2023-04-04,02:08:02,2,2023-04-03,14:08:02,14,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,yyYSEdFBHl+m9uawD8cGHw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230325_170102.wav,597.844,2023-03-25,17:01:02,17,2023-03-25,05:01:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,4ZvFiFlzqESXFwCbwCh6lA==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230329_010702.wav,597.844,2023-03-29,01:07:02,1,2023-03-28,13:07:02,13,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,z/T7hl05nmSpDN/+WW0PXA==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230403_193802.wav,597.844,2023-04-03,19:38:02,19,2023-04-03,07:38:02,7,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,EoL971OFJ1ATIKJBqrrsaQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230322_025402.wav,597.844,2023-03-22,02:54:02,2,2023-03-21,14:54:02,14,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,WjrHt7//XIN2nh5tDVUQ9w==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230321_205402.wav,597.844,2023-03-21,20:54:02,20,2023-03-21,08:54:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,0xGPxygXuKU0m+C8mYtugA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230316_065202.wav,597.844,2023-03-16,06:52:02,6,2023-03-15,18:52:02,18,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,QFTfSpfyQU867uHzzzNigw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230328_215702.wav,597.844,2023-03-28,21:57:02,21,2023-03-28,09:57:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,ymKwc3iWkckI0hful4ZwNQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230404_021802.wav,597.844,2023-04-04,02:18:02,2,2023-04-03,14:18:02,14,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,TevCqvXJmrVNwJEdkVaq3Q==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230325_171102.wav,597.844,2023-03-25,17:11:02,17,2023-03-25,05:11:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,6xvsejndnGXEPdU1Fvw+CA==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230329_011702.wav,597.844,2023-03-29,01:17:02,1,2023-03-28,13:17:02,13,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,k0qm888wTt6ulfFt2q0b1g==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230403_194802.wav,597.844,2023-04-03,19:48:02,19,2023-04-03,07:48:02,7,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,4XCeVdOUUw3itNbWSCUt4Q==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230321_210402.wav,597.844,2023-03-21,21:04:02,21,2023-03-21,09:04:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,K+JCy6VGuBZiVT+/UyAvTw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230322_030402.wav,597.844,2023-03-22,03:04:02,3,2023-03-21,15:04:02,15,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,atLixe1nvGOgJZT7pmUYfA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230316_070202.wav,597.844,2023-03-16,07:02:02,7,2023-03-15,19:02:02,19,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,wo/r7ctxE+WmDia/m9clXg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230404_022802.wav,597.844,2023-04-04,02:28:02,2,2023-04-03,14:28:02,14,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,aFUudLFWAW65SOKlB1lNqg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230325_172102.wav,597.844,2023-03-25,17:21:02,17,2023-03-25,05:21:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,x6ENig9L3bliD+66+JMyEg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230328_220702.wav,597.844,2023-03-28,22:07:02,22,2023-03-28,10:07:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,H41jVDNmfV/lZcXGHao0tw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230329_012702.wav,597.844,2023-03-29,01:27:02,1,2023-03-28,13:27:02,13,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,2ZUwj4KDbHr8SrszgARF+w==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230321_211402.wav,597.844,2023-03-21,21:14:02,21,2023-03-21,09:14:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,0r8g1NZLsVDBSs2Djg9WOg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230403_195802.wav,597.844,2023-04-03,19:58:02,19,2023-04-03,07:58:02,7,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,p9g6blj+TJI+C/UTdIvhCg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230409_011702.wav,597.844,2023-04-09,01:17:02,1,2023-04-08,13:17:02,13,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,avAYPFLFDOpdBnBjJubZVA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230316_071202.wav,597.844,2023-03-16,07:12:02,7,2023-03-15,19:12:02,19,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,pbZarJxsKfPcuVbKZmGTJg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230322_031402.wav,597.844,2023-03-22,03:14:02,3,2023-03-21,15:14:02,15,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,xBjHMOmzM4+yz0FT/Fgvsw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230404_023802.wav,597.844,2023-04-04,02:38:02,2,2023-04-03,14:38:02,14,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,teUPc64K1l7dCSF7J0TmgQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230325_173102.wav,597.844,2023-03-25,17:31:02,17,2023-03-25,05:31:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,k9WJIxOqmxZyku8SZfn18A==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230328_221702.wav,597.844,2023-03-28,22:17:02,22,2023-03-28,10:17:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,IsHbLByrbDIJ0IHh1jDqGg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230329_013702.wav,597.844,2023-03-29,01:37:02,1,2023-03-28,13:37:02,13,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,qCB9F6mDxSJcUESB5ZC5yA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230321_212402.wav,597.844,2023-03-21,21:24:02,21,2023-03-21,09:24:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,hvYoPsngtLUEUM2vqaEazw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230403_200802.wav,597.844,2023-04-03,20:08:02,20,2023-04-03,08:08:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,PiD2Ihk9vNs1cpa+FYO3lA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230316_072202.wav,597.844,2023-03-16,07:22:02,7,2023-03-15,19:22:02,19,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,xi1bdJ8K9LZwKssaFo1ssg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230404_024802.wav,597.844,2023-04-04,02:48:02,2,2023-04-03,14:48:02,14,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,STiJIVdXR1yS/NijLnCTrQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230322_032402.wav,597.844,2023-03-22,03:24:02,3,2023-03-21,15:24:02,15,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,q+hjycgVZb9xUS1zLYM5aw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230325_174102.wav,597.844,2023-03-25,17:41:02,17,2023-03-25,05:41:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,svkvCGI1kO33ULSK1dpxGg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230328_222702.wav,597.844,2023-03-28,22:27:02,22,2023-03-28,10:27:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,nHWnRdDbPTsq92zMtvLc3Q==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230329_014702.wav,597.844,2023-03-29,01:47:02,1,2023-03-28,13:47:02,13,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,bLZyjWy4bltMb3rON6WzuA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230321_213402.wav,597.844,2023-03-21,21:34:02,21,2023-03-21,09:34:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,95b7RbHhqGp9OOMZA4O2+Q==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230403_201802.wav,597.844,2023-04-03,20:18:02,20,2023-04-03,08:18:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,Awh/RxEqoZ9ac06wZ9SiCA==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230404_025802.wav,597.844,2023-04-04,02:58:02,2,2023-04-03,14:58:02,14,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,thOeQau3rMPaiYQCP+D4zQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230316_073202.wav,597.844,2023-03-16,07:32:02,7,2023-03-15,19:32:02,19,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,ue1J97aGJDJvU5KhnOYSPg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230322_033402.wav,597.844,2023-03-22,03:34:02,3,2023-03-21,15:34:02,15,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,iVPRi8hiiAcCfcXQkO4vzg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230325_175102.wav,597.844,2023-03-25,17:51:02,17,2023-03-25,05:51:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,aqhSxH1e437+ALWTFGOxrw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230328_223702.wav,597.844,2023-03-28,22:37:02,22,2023-03-28,10:37:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,DbwxKN7inq/WdBDy/k4VkQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230329_015702.wav,597.844,2023-03-29,01:57:02,1,2023-03-28,13:57:02,13,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,sAxefpGn2AwfsGtPkGJrMw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230404_030802.wav,597.844,2023-04-04,03:08:02,3,2023-04-03,15:08:02,15,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,Tq7edNeI9sxgEDzG+Wp/8Q==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230321_214402.wav,597.844,2023-03-21,21:44:02,21,2023-03-21,09:44:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,LjYAtYDQxBn5cLsoAAtUhw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230403_202802.wav,597.844,2023-04-03,20:28:02,20,2023-04-03,08:28:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,XhnFSTHfh/xY5/UoSu3ioQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230316_074202.wav,597.844,2023-03-16,07:42:02,7,2023-03-15,19:42:02,19,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,UrBAo5FW/TYD9kegSmWO7Q==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230328_224702.wav,597.844,2023-03-28,22:47:02,22,2023-03-28,10:47:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,I4EcgKb0qCTJEJ9Gf9FRwg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230325_180102.wav,597.844,2023-03-25,18:01:02,18,2023-03-25,06:01:02,6,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,nh6Yq9eiaXsaQM9uxnVLiw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230322_034402.wav,597.844,2023-03-22,03:44:02,3,2023-03-21,15:44:02,15,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,tvyu7a42/Y4pDLSG6/RErg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230329_020702.wav,597.844,2023-03-29,02:07:02,2,2023-03-28,14:07:02,14,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,lz62U65W0wz/FHqoYFcnxg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230404_031802.wav,597.844,2023-04-04,03:18:02,3,2023-04-03,15:18:02,15,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,YASFgK2i94+2B5iRh8JVEA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230321_215402.wav,597.844,2023-03-21,21:54:02,21,2023-03-21,09:54:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,h4W+bAX/mpUknCnj+JsMLw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230403_203802.wav,597.844,2023-04-03,20:38:02,20,2023-04-03,08:38:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,jzHvyqlrDFK1c9z4NAMUXw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230328_225702.wav,597.844,2023-03-28,22:57:02,22,2023-03-28,10:57:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,1iuZe84CVRiNG02khGEaVA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230325_181102.wav,597.844,2023-03-25,18:11:02,18,2023-03-25,06:11:02,6,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,OY2Zf5BpHikT+ps20sdn9g==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230316_075202.wav,597.844,2023-03-16,07:52:02,7,2023-03-15,19:52:02,19,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,W310ht/TGCWSOn27DNnF8g==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230329_021702.wav,597.844,2023-03-29,02:17:02,2,2023-03-28,14:17:02,14,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,v9veFNKyGCz+b1AdEhIpSg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230322_035402.wav,597.844,2023-03-22,03:54:02,3,2023-03-21,15:54:02,15,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,HKdgixW+zSGx0Zq6OgXqBg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230404_032802.wav,597.844,2023-04-04,03:28:02,3,2023-04-03,15:28:02,15,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,c5eha5wRVRTtTph5YPKtyA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230321_220402.wav,597.844,2023-03-21,22:04:02,22,2023-03-21,10:04:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,aqZUpZucgDz6WgA3fZoA2Q==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230328_230702.wav,597.844,2023-03-28,23:07:02,23,2023-03-28,11:07:02,11,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,el5aQyriKodMm1+glYVDrA==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230403_204802.wav,597.844,2023-04-03,20:48:02,20,2023-04-03,08:48:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,hV0a13B9glbHYwTFMIYppA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230325_182102.wav,597.844,2023-03-25,18:21:02,18,2023-03-25,06:21:02,6,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,3zCIrspVZROElO/5c010VQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230329_022702.wav,597.844,2023-03-29,02:27:02,2,2023-03-28,14:27:02,14,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,VwHabnmMmBXbgiIjFAN/Nw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230404_033802.wav,597.844,2023-04-04,03:38:02,3,2023-04-03,15:38:02,15,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,QGj+17SQI+3zYt8gZQ8adA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230316_080202.wav,597.844,2023-03-16,08:02:02,8,2023-03-15,20:02:02,20,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,YzdJv0JLqgoQTK69U2fTtw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230322_040402.wav,597.844,2023-03-22,04:04:02,4,2023-03-21,16:04:02,16,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,iocYDbKwViqzSBB1lMOfCg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230403_205802.wav,597.844,2023-04-03,20:58:02,20,2023-04-03,08:58:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,ncFEFOZRDPeFF5HpgNfsQg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230321_221402.wav,597.844,2023-03-21,22:14:02,22,2023-03-21,10:14:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,7UJeqGGsDwLqwjk5aaH5cQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230328_231702.wav,597.844,2023-03-28,23:17:02,23,2023-03-28,11:17:02,11,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,eq9YBJyEPndJqBwF38PmuA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230325_183102.wav,597.844,2023-03-25,18:31:02,18,2023-03-25,06:31:02,6,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,B+rS14lyTbzuA/JKB39mEA==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230329_023702.wav,597.844,2023-03-29,02:37:02,2,2023-03-28,14:37:02,14,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,CeJjo1XDoi3BuPd707Tv1A==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230404_034802.wav,597.844,2023-04-04,03:48:02,3,2023-04-03,15:48:02,15,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,lStL5yqZveeDzY6hZdrSUA==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230409_012702.wav,597.844,2023-04-09,01:27:02,1,2023-04-08,13:27:02,13,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,5Nxwo+H5Woyf3mWk2fy9IQ==
